id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
566824,26-39,female,majority,0-9y,high school,poverty,0.436655933,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,TRUE
488206,40-64,male,majority,20-29y,high school,working class,,FALSE,before 2015,TRUE,TRUE,10238,8000,sedan,1,1,4,FALSE
813442,40-64,male,majority,10-19y,none,working class,0.37982295,TRUE,before 2015,TRUE,TRUE,32765,10000,sedan,1,1,1,FALSE
982824,26-39,female,majority,10-19y,university,upper class,0.649184116,TRUE,before 2015,TRUE,TRUE,32765,9000,sedan,2,0,3,FALSE
93794,26-39,female,majority,10-19y,none,working class,0.530963369,TRUE,after 2015,TRUE,TRUE,92101,13000,sedan,0,0,1,FALSE
313846,16-25,male,majority,0-9y,high school,poverty,0.370017848,FALSE,before 2015,FALSE,FALSE,32765,10000,sedan,0,0,0,TRUE
519982,16-25,female,majority,0-9y,none,poverty,,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,FALSE
510135,40-64,female,minority,0-9y,high school,upper class,0.666118412,TRUE,before 2015,FALSE,TRUE,10238,9000,sedan,0,0,0,TRUE
390703,26-39,male,majority,10-19y,university,middle class,0.596064971,FALSE,before 2015,FALSE,TRUE,10238,9000,sedan,1,0,2,TRUE
750372,40-64,female,majority,20-29y,university,upper class,0.823916008,TRUE,after 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
587909,40-64,female,majority,20-29y,university,upper class,0.822454662,FALSE,after 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,FALSE
257044,16-25,female,majority,0-9y,high school,upper class,0.503536608,TRUE,after 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,FALSE
90176,16-25,male,majority,0-9y,none,poverty,0.384234229,FALSE,before 2015,FALSE,TRUE,10238,9000,sedan,0,0,0,TRUE
737176,65+,male,majority,10-19y,high school,middle class,0.40938663,TRUE,after 2015,TRUE,TRUE,10238,13000,sedan,2,0,0,FALSE
560952,40-64,male,majority,0-9y,high school,poverty,0.321132416,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,0,0,0,FALSE
481909,40-64,male,majority,0-9y,high school,upper class,0.553906061,TRUE,after 2015,TRUE,TRUE,10238,5000,sedan,0,0,0,FALSE
75063,40-64,female,majority,10-19y,university,upper class,0.753968294,TRUE,after 2015,FALSE,TRUE,92101,10000,sedan,1,0,0,FALSE
618741,40-64,female,minority,20-29y,high school,upper class,0.653962885,TRUE,before 2015,TRUE,TRUE,10238,14000,sports car,0,0,0,FALSE
514856,65+,female,majority,10-19y,university,upper class,0.573315599,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,1,1,0,FALSE
388712,40-64,male,majority,20-29y,high school,upper class,0.654675698,TRUE,before 2015,TRUE,FALSE,10238,12000,sedan,6,0,1,FALSE
25949,26-39,male,majority,10-19y,high school,working class,0.429465354,FALSE,before 2015,TRUE,FALSE,10238,12000,sedan,3,0,3,TRUE
502785,26-39,male,majority,10-19y,university,upper class,0.689286713,TRUE,before 2015,TRUE,TRUE,10238,7000,sports car,1,0,0,FALSE
658244,26-39,male,majority,0-9y,university,upper class,0.70828856,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
141211,40-64,female,majority,20-29y,high school,upper class,0.754789303,TRUE,after 2015,FALSE,TRUE,10238,15000,sedan,1,0,0,FALSE
456287,26-39,male,majority,10-19y,high school,working class,0.358173999,TRUE,after 2015,FALSE,FALSE,10238,14000,sedan,3,0,2,FALSE
474830,65+,male,majority,30y+,high school,upper class,,TRUE,after 2015,TRUE,TRUE,32765,9000,sedan,5,2,4,FALSE
10358,40-64,male,majority,20-29y,high school,upper class,0.859892162,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,3,1,6,FALSE
315540,65+,male,majority,10-19y,university,upper class,,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,1,0,1,FALSE
496174,65+,female,majority,10-19y,university,upper class,0.416048145,TRUE,after 2015,TRUE,TRUE,10238,,sedan,0,0,0,FALSE
67486,26-39,male,majority,10-19y,high school,working class,,FALSE,after 2015,FALSE,FALSE,10238,15000,sedan,1,0,0,FALSE
591890,16-25,male,majority,0-9y,high school,working class,0.348994839,TRUE,after 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,FALSE
70495,26-39,male,minority,10-19y,university,middle class,,TRUE,after 2015,FALSE,TRUE,10238,11000,sedan,0,2,2,FALSE
310357,16-25,female,majority,0-9y,none,poverty,0.252620868,TRUE,before 2015,TRUE,FALSE,32765,9000,sedan,0,0,0,FALSE
740462,26-39,male,majority,0-9y,high school,middle class,0.593213001,TRUE,before 2015,TRUE,TRUE,32765,9000,sedan,0,0,0,TRUE
609610,16-25,female,majority,0-9y,none,poverty,0.362175827,FALSE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,FALSE
395965,40-64,male,majority,10-19y,university,upper class,0.691736329,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,3,0,1,FALSE
466727,65+,female,majority,30y+,university,upper class,0.714917825,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,4,0,2,FALSE
462639,26-39,male,majority,10-19y,university,upper class,0.432548336,TRUE,after 2015,FALSE,FALSE,10238,17000,sedan,0,0,2,FALSE
960726,16-25,female,majority,0-9y,none,working class,0.534136652,TRUE,before 2015,FALSE,TRUE,10238,,sports car,0,0,0,TRUE
520937,26-39,male,majority,10-19y,none,poverty,,FALSE,before 2015,TRUE,TRUE,10238,14000,sedan,1,0,0,FALSE
114270,16-25,male,majority,0-9y,university,upper class,0.656420895,TRUE,before 2015,TRUE,FALSE,10238,9000,sedan,0,0,0,FALSE
846279,40-64,male,majority,20-29y,high school,upper class,0.752269654,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,2,2,0,FALSE
498216,16-25,female,majority,0-9y,none,poverty,0.273577534,FALSE,before 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,TRUE
181238,40-64,male,majority,20-29y,high school,upper class,0.562776768,TRUE,after 2015,TRUE,TRUE,32765,5000,sedan,6,0,1,FALSE
489213,65+,male,majority,0-9y,university,upper class,0.695295099,TRUE,before 2015,TRUE,TRUE,32765,5000,sports car,0,0,0,FALSE
853899,40-64,male,majority,0-9y,none,poverty,0.346748256,TRUE,before 2015,FALSE,TRUE,32765,9000,sedan,0,0,0,TRUE
906732,40-64,male,majority,20-29y,high school,middle class,0.486211853,TRUE,after 2015,TRUE,TRUE,10238,6000,sedan,2,0,4,FALSE
418029,16-25,male,majority,0-9y,none,poverty,0.250265195,FALSE,before 2015,TRUE,FALSE,10238,14000,sedan,0,0,0,TRUE
440763,65+,female,majority,20-29y,university,upper class,0.499361265,TRUE,before 2015,TRUE,TRUE,10238,7000,sedan,2,0,1,FALSE
17079,26-39,male,majority,0-9y,none,poverty,0.371222956,FALSE,before 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,TRUE
18706,26-39,male,majority,10-19y,university,middle class,0.576991391,TRUE,before 2015,TRUE,FALSE,10238,14000,sedan,1,0,2,FALSE
468679,16-25,female,majority,0-9y,high school,working class,0.406241341,FALSE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
764148,16-25,female,majority,0-9y,university,working class,0.543220454,FALSE,before 2015,TRUE,TRUE,10238,14000,sedan,0,0,0,TRUE
979921,65+,female,majority,0-9y,university,upper class,0.620586695,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,0,0,0,FALSE
529826,40-64,male,majority,20-29y,none,working class,0.261476899,FALSE,before 2015,TRUE,TRUE,10238,10000,sedan,0,1,4,FALSE
667847,65+,male,majority,20-29y,high school,upper class,0.682191692,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,7,0,3,FALSE
279295,65+,female,majority,10-19y,university,upper class,0.646492964,TRUE,before 2015,TRUE,TRUE,32765,6000,sedan,1,0,0,FALSE
472475,16-25,female,majority,0-9y,high school,poverty,0.159249816,TRUE,before 2015,FALSE,FALSE,32765,13000,sedan,0,0,0,TRUE
76071,40-64,male,majority,20-29y,university,upper class,0.679420025,TRUE,after 2015,FALSE,TRUE,10238,18000,sedan,1,0,1,FALSE
310609,65+,male,majority,30y+,university,upper class,,FALSE,after 2015,TRUE,TRUE,32765,8000,sedan,15,1,3,FALSE
277926,26-39,male,majority,10-19y,high school,upper class,0.582691825,TRUE,after 2015,FALSE,TRUE,32765,13000,sedan,4,0,2,TRUE
571560,26-39,male,majority,10-19y,none,poverty,,FALSE,before 2015,FALSE,TRUE,10238,14000,sedan,2,0,0,TRUE
708364,65+,male,majority,10-19y,university,upper class,0.721032387,TRUE,after 2015,TRUE,FALSE,32765,11000,sedan,0,0,1,FALSE
733548,40-64,female,majority,20-29y,high school,middle class,0.449793366,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,2,0,4,FALSE
747665,40-64,male,majority,20-29y,high school,upper class,,TRUE,before 2015,TRUE,TRUE,10238,7000,sedan,2,0,1,FALSE
866874,65+,female,majority,0-9y,university,upper class,0.581371589,TRUE,before 2015,TRUE,TRUE,21217,8000,sedan,0,0,0,TRUE
91104,16-25,male,majority,0-9y,university,upper class,0.669620777,TRUE,before 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,TRUE
304877,26-39,female,majority,10-19y,high school,working class,0.546182821,FALSE,after 2015,FALSE,FALSE,32765,11000,sedan,2,1,0,FALSE
432729,16-25,male,majority,0-9y,university,working class,0.355725535,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,TRUE
12020,16-25,male,majority,0-9y,none,poverty,0.575488656,FALSE,before 2015,FALSE,TRUE,21217,13000,sedan,0,0,0,TRUE
496624,40-64,female,majority,0-9y,university,upper class,0.586121401,FALSE,before 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,FALSE
94813,40-64,male,majority,0-9y,high school,middle class,0.56079894,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,0,0,0,FALSE
298482,65+,male,majority,0-9y,university,upper class,,TRUE,after 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,FALSE
962343,65+,male,majority,0-9y,university,upper class,,TRUE,before 2015,TRUE,FALSE,10238,12000,sedan,0,0,0,FALSE
558724,40-64,male,majority,20-29y,university,middle class,0.549743623,FALSE,before 2015,FALSE,TRUE,10238,13000,sports car,1,0,3,FALSE
218261,65+,male,majority,0-9y,university,upper class,0.588974884,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,FALSE
257758,26-39,female,majority,10-19y,high school,middle class,0.583332636,TRUE,before 2015,TRUE,FALSE,21217,12000,sports car,0,0,1,TRUE
224969,40-64,female,majority,20-29y,high school,upper class,0.614238054,TRUE,before 2015,TRUE,TRUE,10238,14000,sedan,0,0,0,FALSE
358849,65+,male,majority,20-29y,university,upper class,0.493782311,TRUE,before 2015,TRUE,TRUE,32765,10000,sedan,4,1,0,FALSE
755962,40-64,female,majority,10-19y,university,middle class,0.490762068,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,2,FALSE
404091,65+,male,majority,30y+,university,upper class,0.650792465,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,2,1,8,FALSE
892717,65+,male,majority,30y+,university,upper class,0.54551422,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,6,0,8,FALSE
640704,16-25,female,majority,0-9y,high school,working class,0.433840293,TRUE,before 2015,TRUE,FALSE,32765,11000,sedan,0,0,0,FALSE
887420,40-64,female,majority,20-29y,high school,middle class,0.541124185,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,FALSE
949583,16-25,female,majority,0-9y,high school,poverty,0.312323741,FALSE,after 2015,FALSE,FALSE,92101,17000,sedan,0,0,0,TRUE
714752,16-25,male,majority,0-9y,university,working class,0.448069858,FALSE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,TRUE
791033,26-39,female,majority,0-9y,university,upper class,0.725966379,TRUE,after 2015,TRUE,TRUE,32765,,sedan,0,0,0,FALSE
43685,65+,male,majority,0-9y,university,upper class,0.661277815,FALSE,after 2015,TRUE,TRUE,10238,,sedan,0,0,0,TRUE
522259,26-39,female,minority,10-19y,high school,working class,0.479718152,TRUE,before 2015,FALSE,TRUE,32765,11000,sedan,3,1,0,TRUE
423543,65+,female,majority,20-29y,high school,upper class,0.635774418,TRUE,after 2015,TRUE,TRUE,10238,13000,sedan,0,0,1,FALSE
988365,40-64,female,majority,20-29y,high school,middle class,0.710338176,TRUE,before 2015,FALSE,TRUE,32765,,sedan,1,1,0,FALSE
768291,40-64,male,majority,10-19y,high school,upper class,0.750461284,TRUE,after 2015,TRUE,FALSE,32765,,sedan,3,0,1,FALSE
945997,16-25,female,majority,0-9y,high school,poverty,0.375240028,TRUE,before 2015,FALSE,FALSE,32765,10000,sedan,0,0,0,FALSE
532888,40-64,male,majority,20-29y,none,working class,,TRUE,before 2015,TRUE,FALSE,10238,14000,sedan,1,2,3,FALSE
264228,40-64,female,majority,20-29y,university,upper class,0.698897349,FALSE,before 2015,TRUE,TRUE,10238,14000,sedan,1,0,1,FALSE
366732,40-64,female,majority,20-29y,high school,middle class,0.547487495,TRUE,before 2015,FALSE,TRUE,32765,6000,sedan,4,1,2,FALSE
89918,40-64,female,majority,20-29y,university,upper class,0.597942223,TRUE,before 2015,FALSE,TRUE,32765,12000,sedan,0,1,0,FALSE
890870,65+,female,majority,30y+,university,upper class,0.55107234,TRUE,after 2015,FALSE,TRUE,10238,15000,sedan,0,1,3,FALSE
871129,26-39,female,majority,10-19y,university,upper class,0.499349046,TRUE,before 2015,TRUE,FALSE,10238,14000,sedan,2,0,1,FALSE
139118,16-25,female,majority,0-9y,university,poverty,0.404006359,FALSE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
616159,16-25,female,majority,0-9y,none,poverty,0.389885723,FALSE,before 2015,FALSE,FALSE,32765,11000,sedan,0,0,0,TRUE
661353,40-64,female,majority,20-29y,none,working class,0.610879646,TRUE,before 2015,FALSE,TRUE,32765,12000,sedan,4,0,1,FALSE
483827,16-25,female,majority,0-9y,none,poverty,0.503587978,FALSE,before 2015,FALSE,FALSE,32765,11000,sedan,0,0,0,TRUE
660455,26-39,female,majority,10-19y,none,poverty,0.368983155,TRUE,before 2015,FALSE,FALSE,10238,19000,sedan,0,0,0,FALSE
248605,40-64,female,majority,20-29y,none,middle class,0.510566913,FALSE,after 2015,FALSE,TRUE,10238,15000,sedan,1,0,1,FALSE
521188,26-39,male,majority,10-19y,university,upper class,0.66136585,TRUE,after 2015,TRUE,FALSE,10238,15000,sedan,0,0,2,FALSE
856124,16-25,female,majority,0-9y,none,poverty,0.385252285,FALSE,before 2015,FALSE,FALSE,32765,12000,sedan,0,0,0,TRUE
259799,16-25,female,majority,0-9y,none,poverty,0.390850704,FALSE,before 2015,FALSE,TRUE,32765,10000,sedan,0,0,0,FALSE
113142,40-64,male,majority,20-29y,high school,upper class,0.669581239,TRUE,after 2015,FALSE,TRUE,32765,9000,sedan,9,0,3,FALSE
636047,16-25,female,majority,0-9y,none,poverty,0.385348579,FALSE,before 2015,FALSE,FALSE,10238,18000,sedan,0,0,0,TRUE
18301,26-39,male,majority,10-19y,high school,middle class,0.650988642,TRUE,before 2015,TRUE,FALSE,10238,14000,sedan,4,0,2,TRUE
659001,40-64,male,minority,0-9y,high school,upper class,0.645252581,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,0,0,0,FALSE
568922,65+,female,majority,20-29y,university,upper class,0.65643766,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,4,0,3,FALSE
785595,65+,female,majority,30y+,high school,middle class,0.461039858,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,3,0,3,FALSE
637023,65+,female,majority,20-29y,university,upper class,0.698398619,TRUE,before 2015,TRUE,FALSE,32765,10000,sedan,5,0,1,FALSE
737043,65+,female,majority,30y+,university,upper class,0.663324417,TRUE,before 2015,FALSE,FALSE,10238,,sedan,3,0,5,FALSE
676194,26-39,male,majority,10-19y,university,working class,0.336531198,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
789708,40-64,female,majority,20-29y,none,working class,0.523671953,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,0,1,0,FALSE
288207,16-25,male,minority,0-9y,none,poverty,0.18820125,FALSE,before 2015,FALSE,TRUE,92101,12000,sedan,0,0,0,TRUE
995275,26-39,male,majority,10-19y,university,poverty,0.390780768,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,1,0,1,FALSE
408168,26-39,male,majority,10-19y,university,middle class,0.479737434,TRUE,after 2015,FALSE,TRUE,10238,9000,sedan,3,0,1,FALSE
432541,40-64,female,majority,20-29y,high school,upper class,,TRUE,before 2015,TRUE,TRUE,32765,8000,sedan,5,0,2,FALSE
23145,65+,female,majority,10-19y,none,middle class,0.459294707,TRUE,before 2015,TRUE,TRUE,10238,10000,sports car,2,0,3,FALSE
453538,65+,male,majority,20-29y,university,upper class,0.612133222,TRUE,after 2015,FALSE,TRUE,10238,11000,sedan,7,0,4,FALSE
684447,26-39,female,majority,0-9y,none,poverty,0.263921947,FALSE,before 2015,FALSE,FALSE,10238,11000,sedan,0,0,0,TRUE
440312,26-39,female,majority,10-19y,high school,working class,,FALSE,after 2015,FALSE,TRUE,32765,9000,sedan,2,0,0,TRUE
105877,40-64,male,majority,10-19y,university,upper class,0.471307596,FALSE,after 2015,FALSE,TRUE,10238,8000,sedan,1,0,2,FALSE
659705,16-25,female,majority,0-9y,high school,poverty,0.158475283,FALSE,before 2015,FALSE,TRUE,32765,10000,sports car,0,0,0,TRUE
636314,40-64,male,majority,0-9y,university,middle class,,TRUE,before 2015,TRUE,FALSE,32765,14000,sedan,0,0,0,TRUE
239209,65+,male,majority,30y+,high school,upper class,0.674786791,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,6,0,7,FALSE
768223,16-25,female,majority,0-9y,university,middle class,0.769243035,TRUE,before 2015,FALSE,FALSE,10238,17000,sedan,0,0,0,TRUE
66367,26-39,male,majority,10-19y,high school,poverty,0.156667917,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
729922,40-64,female,majority,10-19y,high school,upper class,0.700167888,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,2,0,2,FALSE
54590,26-39,female,majority,0-9y,high school,working class,0.329257232,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
187326,16-25,female,majority,0-9y,none,poverty,0.366771086,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,TRUE
60668,26-39,male,majority,0-9y,university,middle class,0.466122692,FALSE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,TRUE
141139,40-64,female,majority,20-29y,none,working class,0.436564644,TRUE,before 2015,FALSE,TRUE,32765,9000,sedan,3,0,0,FALSE
716530,40-64,female,majority,20-29y,university,upper class,,TRUE,before 2015,TRUE,TRUE,32765,4000,sedan,4,0,3,FALSE
121703,40-64,male,majority,20-29y,university,upper class,0.440671124,FALSE,after 2015,TRUE,FALSE,10238,13000,sedan,4,0,2,FALSE
659077,26-39,male,majority,10-19y,none,upper class,,TRUE,after 2015,TRUE,TRUE,32765,12000,sedan,1,1,1,FALSE
526072,16-25,female,majority,0-9y,university,poverty,0.501785734,FALSE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,TRUE
289440,26-39,female,majority,10-19y,high school,middle class,0.676902509,TRUE,after 2015,TRUE,TRUE,10238,8000,sedan,0,0,0,FALSE
99240,16-25,male,minority,0-9y,university,middle class,0.514150302,TRUE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
250210,40-64,female,majority,10-19y,university,upper class,,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,2,2,0,FALSE
542725,40-64,male,majority,20-29y,none,poverty,0.353115202,FALSE,before 2015,FALSE,TRUE,10238,14000,sports car,0,0,4,TRUE
940447,26-39,male,majority,10-19y,none,working class,0.3938995,FALSE,after 2015,FALSE,FALSE,10238,14000,sedan,1,0,1,FALSE
20174,40-64,female,majority,0-9y,university,upper class,0.75734672,TRUE,before 2015,TRUE,TRUE,32765,8000,sedan,0,0,0,FALSE
266301,26-39,male,majority,10-19y,university,working class,,TRUE,before 2015,TRUE,FALSE,10238,10000,sedan,3,0,1,FALSE
981439,26-39,female,majority,10-19y,high school,poverty,0.387830598,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,1,1,0,TRUE
830012,65+,female,majority,20-29y,university,upper class,0.614814715,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,0,0,1,FALSE
795789,26-39,male,majority,0-9y,university,upper class,0.638154849,TRUE,after 2015,FALSE,TRUE,10238,11000,sedan,0,0,0,FALSE
634976,26-39,female,majority,10-19y,high school,upper class,0.612923003,TRUE,after 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,FALSE
34607,40-64,female,majority,10-19y,university,upper class,0.557175844,TRUE,before 2015,FALSE,FALSE,10238,14000,sedan,1,0,0,FALSE
936683,65+,male,majority,30y+,university,upper class,0.584894982,TRUE,before 2015,FALSE,TRUE,10238,15000,sedan,3,1,6,TRUE
518678,65+,male,majority,20-29y,university,upper class,0.719412979,FALSE,before 2015,TRUE,TRUE,92101,12000,sedan,1,0,0,FALSE
473370,40-64,male,majority,20-29y,university,poverty,0.271257584,FALSE,before 2015,FALSE,TRUE,32765,14000,sedan,8,1,3,FALSE
338465,40-64,male,majority,20-29y,university,upper class,0.586918209,TRUE,after 2015,TRUE,TRUE,32765,6000,sedan,7,0,3,FALSE
877855,26-39,male,majority,0-9y,none,poverty,0.251177787,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
111291,40-64,male,minority,0-9y,high school,upper class,0.659042883,TRUE,after 2015,TRUE,TRUE,32765,9000,sedan,0,0,0,FALSE
495010,26-39,male,majority,0-9y,university,upper class,0.554273524,FALSE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
428670,40-64,female,majority,10-19y,university,middle class,0.519195622,FALSE,before 2015,TRUE,FALSE,32765,13000,sedan,2,0,0,TRUE
449162,16-25,female,majority,0-9y,none,poverty,0.347268454,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,0,0,0,FALSE
